id_interne_zone,date,temp_min,temp_max,temp_moyenne,variation,note
7,2017-07-05,11.94,27.92,19.9300000000000000,15.98,Variations mineures.
7,2017-07-06,14.04,24.60,19.3200000000000000,10.56,Conditions stables.
7,2017-07-07,10.51,28.68,19.5950000000000000,18.17,Conditions stables.
7,2017-07-08,8.65,20.47,14.5600000000000000,11.82,Journée représentative.
7,2017-07-09,6.29,23.90,15.0950000000000000,17.61,Conditions stables.
7,2017-07-10,14.03,24.78,19.4050000000000000,10.75,Variations mineures.
7,2017-07-11,7.76,20.79,14.2750000000000000,13.03,Variations mineures.
7,2017-07-12,7.49,29.87,18.6800000000000000,22.38,Conditions stables.
7,2017-07-13,12.99,28.37,20.6800000000000000,15.38,Conditions stables.
7,2017-07-14,7.59,29.85,18.7200000000000000,22.26,Journée représentative.
7,2017-07-15,8.63,21.24,14.9350000000000000,12.61,Journée représentative.
7,2017-07-16,14.21,20.90,17.5550000000000000,6.69,Journée représentative.
7,2017-07-17,14.63,22.20,18.4150000000000000,7.57,Conditions stables.
7,2017-07-18,6.05,34.17,20.1100000000000000,28.12,Conditions stables.
7,2017-07-19,7.14,24.46,15.8000000000000000,17.32,Conditions stables.
7,2017-07-20,8.11,30.70,19.4050000000000000,22.59,Variations mineures.
7,2017-07-21,9.42,34.25,21.8350000000000000,24.83,Variations mineures.
7,2017-07-22,9.01,24.44,16.7250000000000000,15.43,Variations mineures.
7,2017-07-23,14.96,26.58,20.7700000000000000,11.62,Variations mineures.
7,2017-07-24,9.32,25.26,17.2900000000000000,15.94,Conditions stables.
7,2017-07-25,5.93,32.93,19.4300000000000000,27.00,Variations mineures.
7,2017-07-26,5.64,23.54,14.5900000000000000,17.90,Variations mineures.
7,2017-07-27,13.36,23.19,18.2750000000000000,9.83,Journée représentative.
7,2017-07-28,10.02,25.90,17.9600000000000000,15.88,Journée représentative.
7,2017-07-29,12.02,34.84,23.4300000000000000,22.82,Conditions stables.
7,2017-07-30,14.23,23.89,19.0600000000000000,9.66,Variations mineures.
7,2017-07-31,10.63,27.04,18.8350000000000000,16.41,Variations mineures.
7,2017-08-01,10.08,21.43,15.7550000000000000,11.35,Conditions stables.
7,2017-08-02,12.21,29.07,20.6400000000000000,16.86,Variations mineures.
7,2017-08-03,7.04,20.01,13.5250000000000000,12.97,Journée représentative.
7,2017-08-04,11.08,23.14,17.1100000000000000,12.06,Journée représentative.
7,2017-08-05,6.49,20.80,13.6450000000000000,14.31,Journée représentative.
7,2017-08-06,14.30,31.27,22.7850000000000000,16.97,Conditions stables.
7,2017-08-07,10.13,21.73,15.9300000000000000,11.60,Journée représentative.
7,2017-08-08,9.29,28.69,18.9900000000000000,19.40,Conditions stables.
7,2017-08-09,10.19,23.72,16.9550000000000000,13.53,Conditions stables.
7,2017-08-10,8.95,20.24,14.5950000000000000,11.29,Variations mineures.
7,2017-08-11,14.96,26.07,20.5150000000000000,11.11,Variations mineures.
7,2017-08-12,12.57,28.04,20.3050000000000000,15.47,Variations mineures.
7,2017-08-13,7.66,22.98,15.3200000000000000,15.32,Variations mineures.
7,2017-08-14,9.30,34.66,21.9800000000000000,25.36,Variations mineures.
7,2017-08-15,11.28,34.93,23.1050000000000000,23.65,Variations mineures.
7,2017-08-16,8.98,23.13,16.0550000000000000,14.15,Conditions stables.
7,2017-08-17,13.12,21.07,17.0950000000000000,7.95,Variations mineures.
7,2017-08-18,7.89,32.52,20.2050000000000000,24.63,Conditions stables.
7,2017-08-19,14.05,21.99,18.0200000000000000,7.94,Variations mineures.
7,2017-08-20,13.93,32.34,23.1350000000000000,18.41,Conditions stables.
7,2017-08-21,5.05,32.81,18.9300000000000000,27.76,Conditions stables.
7,2017-08-22,12.39,28.24,20.3150000000000000,15.85,Variations mineures.
7,2017-08-23,7.36,32.20,19.7800000000000000,24.84,Journée représentative.
7,2017-08-24,9.12,24.77,16.9450000000000000,15.65,Variations mineures.
7,2017-08-25,7.93,24.07,16.0000000000000000,16.14,Journée représentative.
7,2017-08-26,11.26,30.71,20.9850000000000000,19.45,Variations mineures.
7,2017-08-27,12.88,26.13,19.5050000000000000,13.25,Journée représentative.
7,2017-08-28,9.85,20.05,14.9500000000000000,10.20,Variations mineures.
7,2017-08-29,6.83,25.59,16.2100000000000000,18.76,Conditions stables.
7,2017-08-30,12.90,25.44,19.1700000000000000,12.54,Variations mineures.
7,2017-08-31,5.24,24.90,15.0700000000000000,19.66,Variations mineures.
7,2017-09-01,6.80,33.80,20.3000000000000000,27.00,Variations mineures.
7,2017-09-02,5.15,23.95,14.5500000000000000,18.80,Variations mineures.
7,2017-09-03,5.13,22.08,13.6050000000000000,16.95,Conditions stables.
7,2017-09-04,5.63,29.38,17.5050000000000000,23.75,Conditions stables.
7,2017-09-05,12.04,23.59,17.8150000000000000,11.55,Variations mineures.
7,2017-09-06,14.31,28.71,21.5100000000000000,14.40,Conditions stables.
7,2017-09-07,8.69,29.85,19.2700000000000000,21.16,Journée représentative.
7,2017-09-08,5.14,29.69,17.4150000000000000,24.55,Conditions stables.
7,2017-09-09,7.75,29.21,18.4800000000000000,21.46,Variations mineures.
7,2017-09-10,13.91,22.60,18.2550000000000000,8.69,Variations mineures.
7,2017-09-11,8.62,25.70,17.1600000000000000,17.08,Journée représentative.
7,2017-09-12,14.03,31.56,22.7950000000000000,17.53,Variations mineures.
7,2017-09-13,6.65,24.51,15.5800000000000000,17.86,Variations mineures.
7,2017-09-14,6.83,20.69,13.7600000000000000,13.86,Variations mineures.
7,2017-09-15,14.59,23.83,19.2100000000000000,9.24,Journée représentative.
7,2017-09-16,8.95,20.12,14.5350000000000000,11.17,Variations mineures.
7,2017-09-17,11.29,31.19,21.2400000000000000,19.90,Variations mineures.
7,2017-09-18,8.74,24.91,16.8250000000000000,16.17,Variations mineures.
7,2017-09-19,11.12,25.26,18.1900000000000000,14.14,Conditions stables.
7,2017-09-20,13.96,31.31,22.6350000000000000,17.35,Conditions stables.
7,2017-09-21,11.73,29.78,20.7550000000000000,18.05,Variations mineures.
7,2017-09-22,8.35,23.20,15.7750000000000000,14.85,Conditions stables.
7,2017-09-23,11.99,34.75,23.3700000000000000,22.76,Variations mineures.
7,2017-09-24,11.96,32.29,22.1250000000000000,20.33,Journée représentative.
7,2017-09-25,13.33,22.28,17.8050000000000000,8.95,Journée représentative.
7,2017-09-26,12.38,26.00,19.1900000000000000,13.62,Variations mineures.
7,2017-09-27,12.54,26.61,19.5750000000000000,14.07,Variations mineures.
7,2017-09-28,9.09,21.31,15.2000000000000000,12.22,Variations mineures.
7,2017-09-29,14.53,24.35,19.4400000000000000,9.82,Journée représentative.
7,2017-09-30,14.01,23.60,18.8050000000000000,9.59,Conditions stables.
7,2017-10-01,13.65,32.86,23.2550000000000000,19.21,Conditions stables.
7,2017-10-02,7.52,32.03,19.7750000000000000,24.51,Variations mineures.
7,2017-10-03,9.48,28.96,19.2200000000000000,19.48,Journée représentative.
7,2017-10-04,6.37,34.84,20.6050000000000000,28.47,Journée représentative.
7,2017-10-05,8.53,25.77,17.1500000000000000,17.24,Conditions stables.
7,2017-10-06,14.60,20.22,17.4100000000000000,5.62,Variations mineures.
7,2017-10-07,10.03,20.76,15.3950000000000000,10.73,Variations mineures.
7,2017-10-08,12.83,25.21,19.0200000000000000,12.38,Variations mineures.
7,2017-10-09,6.34,28.99,17.6650000000000000,22.65,Conditions stables.
7,2017-10-10,7.31,29.72,18.5150000000000000,22.41,Conditions stables.
7,2017-10-11,14.93,23.26,19.0950000000000000,8.33,Variations mineures.
7,2017-10-12,7.48,30.28,18.8800000000000000,22.80,Conditions stables.
7,2017-10-13,5.37,20.15,12.7600000000000000,14.78,Variations mineures.
7,2017-10-14,8.69,34.28,21.4850000000000000,25.59,Conditions stables.
7,2017-10-15,5.37,28.73,17.0500000000000000,23.36,Variations mineures.
7,2017-10-16,6.20,24.24,15.2200000000000000,18.04,Variations mineures.
7,2017-10-17,9.06,24.67,16.8650000000000000,15.61,Journée représentative.
7,2017-10-18,13.45,24.73,19.0900000000000000,11.28,Journée représentative.
7,2017-10-19,12.26,24.62,18.4400000000000000,12.36,Variations mineures.
7,2017-10-20,8.90,24.60,16.7500000000000000,15.70,Conditions stables.
7,2017-10-21,8.61,25.53,17.0700000000000000,16.92,Variations mineures.
7,2017-10-22,14.26,33.47,23.8650000000000000,19.21,Variations mineures.
7,2017-10-23,6.76,20.05,13.4050000000000000,13.29,Variations mineures.
7,2017-10-24,14.19,25.12,19.6550000000000000,10.93,Variations mineures.
7,2017-10-25,5.79,20.84,13.3150000000000000,15.05,Variations mineures.
7,2017-10-26,13.00,25.76,19.3800000000000000,12.76,Variations mineures.
7,2017-10-27,13.16,25.53,19.3450000000000000,12.37,Journée représentative.
7,2017-10-28,10.65,26.47,18.5600000000000000,15.82,Variations mineures.
7,2017-10-29,10.65,22.18,16.4150000000000000,11.53,Variations mineures.
7,2017-10-30,6.21,29.90,18.0550000000000000,23.69,Variations mineures.
7,2017-10-31,5.53,23.13,14.3300000000000000,17.60,Conditions stables.
6,2017-05-01,12.42,27.22,19.8200000000000000,14.80,Variations mineures.
6,2017-05-02,10.26,29.15,19.7050000000000000,18.89,Conditions stables.
6,2017-05-03,5.33,33.80,19.5650000000000000,28.47,Variations mineures.
6,2017-05-04,10.80,21.86,16.3300000000000000,11.06,Variations mineures.
6,2017-05-05,11.39,25.21,18.3000000000000000,13.82,Variations mineures.
6,2017-05-06,14.34,31.81,23.0750000000000000,17.47,Variations mineures.
6,2017-05-07,13.86,29.60,21.7300000000000000,15.74,Journée représentative.
6,2017-05-08,13.61,28.13,20.8700000000000000,14.52,Variations mineures.
6,2017-05-09,12.42,29.15,20.7850000000000000,16.73,Conditions stables.
6,2017-05-10,8.00,28.43,18.2150000000000000,20.43,Variations mineures.
6,2017-05-11,11.90,24.39,18.1450000000000000,12.49,Variations mineures.
6,2017-05-12,5.67,24.36,15.0150000000000000,18.69,Conditions stables.
6,2017-05-13,13.09,28.81,20.9500000000000000,15.72,Variations mineures.
6,2017-05-14,5.33,24.97,15.1500000000000000,19.64,Variations mineures.
6,2017-05-15,9.24,28.30,18.7700000000000000,19.06,Conditions stables.
6,2017-05-16,12.46,28.69,20.5750000000000000,16.23,Variations mineures.
6,2017-05-17,11.60,20.91,16.2550000000000000,9.31,Variations mineures.
6,2017-05-18,11.47,29.27,20.3700000000000000,17.80,Journée représentative.
6,2017-05-19,6.49,33.34,19.9150000000000000,26.85,Conditions stables.
6,2017-05-20,13.74,20.90,17.3200000000000000,7.16,Variations mineures.
6,2017-05-21,9.65,25.34,17.4950000000000000,15.69,Variations mineures.
6,2017-05-22,13.05,24.35,18.7000000000000000,11.30,Variations mineures.
6,2017-05-23,13.80,23.81,18.8050000000000000,10.01,Conditions stables.
6,2017-05-24,7.18,22.84,15.0100000000000000,15.66,Variations mineures.
6,2017-05-25,10.75,30.42,20.5850000000000000,19.67,Journée représentative.
6,2017-05-26,13.29,27.92,20.6050000000000000,14.63,Conditions stables.
6,2017-05-27,6.68,34.18,20.4300000000000000,27.50,Conditions stables.
6,2017-05-28,13.20,20.89,17.0450000000000000,7.69,Variations mineures.
6,2017-05-29,6.44,34.08,20.2600000000000000,27.64,Variations mineures.
6,2017-05-30,8.65,31.09,19.8700000000000000,22.44,Journée représentative.
6,2017-05-31,5.95,31.14,18.5450000000000000,25.19,Journée représentative.
6,2017-06-01,11.42,33.30,22.3600000000000000,21.88,Journée représentative.
6,2017-06-02,5.23,34.66,19.9450000000000000,29.43,Variations mineures.
6,2017-06-03,5.64,33.71,19.6750000000000000,28.07,Variations mineures.
6,2017-06-04,13.47,21.36,17.4150000000000000,7.89,Conditions stables.
6,2017-06-05,13.97,28.72,21.3450000000000000,14.75,Variations mineures.
6,2017-06-06,12.95,32.21,22.5800000000000000,19.26,Journée représentative.
6,2017-06-07,14.99,30.30,22.6450000000000000,15.31,Journée représentative.
6,2017-06-08,5.46,21.15,13.3050000000000000,15.69,Variations mineures.
6,2017-06-09,6.37,30.55,18.4600000000000000,24.18,Journée représentative.
6,2017-06-10,5.23,32.88,19.0550000000000000,27.65,Conditions stables.
6,2017-06-11,12.71,34.21,23.4600000000000000,21.50,Journée représentative.
6,2017-06-12,10.52,30.82,20.6700000000000000,20.30,Journée représentative.
6,2017-06-13,10.37,34.32,22.3450000000000000,23.95,Variations mineures.
6,2017-06-14,8.13,21.70,14.9150000000000000,13.57,Variations mineures.
6,2017-06-15,6.61,24.07,15.3400000000000000,17.46,Variations mineures.
6,2017-06-16,8.09,26.95,17.5200000000000000,18.86,Conditions stables.
6,2017-06-17,9.56,28.71,19.1350000000000000,19.15,Journée représentative.
6,2017-06-18,11.71,21.04,16.3750000000000000,9.33,Conditions stables.
6,2017-06-19,12.08,26.73,19.4050000000000000,14.65,Variations mineures.
6,2017-06-20,14.13,24.08,19.1050000000000000,9.95,Conditions stables.
6,2017-06-21,12.88,29.67,21.2750000000000000,16.79,Conditions stables.
6,2017-06-22,11.13,32.25,21.6900000000000000,21.12,Conditions stables.
6,2017-06-23,11.36,29.98,20.6700000000000000,18.62,Journée représentative.
6,2017-06-24,13.52,29.52,21.5200000000000000,16.00,Conditions stables.
6,2017-06-25,7.30,28.90,18.1000000000000000,21.60,Variations mineures.
6,2017-06-26,14.23,32.46,23.3450000000000000,18.23,Variations mineures.
6,2017-06-27,5.20,31.82,18.5100000000000000,26.62,Conditions stables.
6,2017-06-28,14.53,34.56,24.5450000000000000,20.03,Variations mineures.
6,2017-06-29,8.87,29.28,19.0750000000000000,20.41,Conditions stables.
6,2017-06-30,8.47,20.45,14.4600000000000000,11.98,Journée représentative.
6,2017-07-01,8.72,31.10,19.9100000000000000,22.38,Variations mineures.
6,2017-07-02,14.20,31.47,22.8350000000000000,17.27,Conditions stables.
6,2017-07-03,9.69,28.84,19.2650000000000000,19.15,Variations mineures.
6,2017-07-04,12.97,30.39,21.6800000000000000,17.42,Variations mineures.
6,2017-07-05,12.37,31.56,21.9650000000000000,19.19,Conditions stables.
6,2017-07-06,12.43,28.27,20.3500000000000000,15.84,Variations mineures.
6,2017-07-07,15.00,33.25,24.1250000000000000,18.25,Variations mineures.
6,2017-07-08,12.58,27.24,19.9100000000000000,14.66,Variations mineures.
6,2017-07-09,11.47,32.38,21.9250000000000000,20.91,Journée représentative.
6,2017-07-10,10.14,23.51,16.8250000000000000,13.37,Variations mineures.
6,2017-07-11,14.27,20.31,17.2900000000000000,6.04,Conditions stables.
6,2017-07-12,5.84,22.64,14.2400000000000000,16.80,Journée représentative.
6,2017-07-13,11.79,30.49,21.1400000000000000,18.70,Conditions stables.
6,2017-07-14,9.20,22.56,15.8800000000000000,13.36,Conditions stables.
6,2017-07-15,12.37,29.03,20.7000000000000000,16.66,Conditions stables.
6,2017-07-16,9.27,31.65,20.4600000000000000,22.38,Conditions stables.
6,2017-07-17,8.61,32.85,20.7300000000000000,24.24,Variations mineures.
6,2017-07-18,13.86,33.46,23.6600000000000000,19.60,Variations mineures.
6,2017-07-19,8.20,20.38,14.2900000000000000,12.18,Variations mineures.
6,2017-07-20,14.30,26.46,20.3800000000000000,12.16,Variations mineures.
6,2017-07-21,9.92,32.96,21.4400000000000000,23.04,Variations mineures.
6,2017-07-22,10.07,24.36,17.2150000000000000,14.29,Journée représentative.
6,2017-07-23,13.22,31.58,22.4000000000000000,18.36,Variations mineures.
6,2017-07-24,14.89,32.66,23.7750000000000000,17.77,Journée représentative.
6,2017-07-25,13.57,24.77,19.1700000000000000,11.20,Variations mineures.
6,2017-07-26,13.53,27.56,20.5450000000000000,14.03,Journée représentative.
6,2017-07-27,14.75,28.54,21.6450000000000000,13.79,Conditions stables.
6,2017-07-28,13.10,29.80,21.4500000000000000,16.70,Variations mineures.
6,2017-07-29,13.73,26.31,20.0200000000000000,12.58,Variations mineures.
6,2017-07-30,5.66,31.45,18.5550000000000000,25.79,Variations mineures.
6,2017-07-31,5.45,20.69,13.0700000000000000,15.24,Variations mineures.
6,2017-08-01,12.87,22.53,17.7000000000000000,9.66,Variations mineures.
6,2017-08-02,12.18,33.79,22.9850000000000000,21.61,Conditions stables.
6,2017-08-03,7.59,22.51,15.0500000000000000,14.92,Journée représentative.
6,2017-08-04,8.57,23.60,16.0850000000000000,15.03,Journée représentative.
6,2017-08-05,14.74,26.06,20.4000000000000000,11.32,Variations mineures.
6,2017-08-06,10.43,34.20,22.3150000000000000,23.77,Journée représentative.
6,2017-08-07,8.37,33.30,20.8350000000000000,24.93,Conditions stables.
6,2017-08-08,7.91,23.28,15.5950000000000000,15.37,Variations mineures.
6,2017-08-09,10.72,29.84,20.2800000000000000,19.12,Journée représentative.
6,2017-08-10,10.44,26.79,18.6150000000000000,16.35,Journée représentative.
6,2017-08-11,6.50,23.39,14.9450000000000000,16.89,Variations mineures.
6,2017-08-12,6.32,23.74,15.0300000000000000,17.42,Journée représentative.
6,2017-08-13,12.17,27.53,19.8500000000000000,15.36,Variations mineures.
6,2017-08-14,13.61,21.69,17.6500000000000000,8.08,Variations mineures.
6,2017-08-15,14.44,34.86,24.6500000000000000,20.42,Journée représentative.
6,2017-08-16,6.22,29.36,17.7900000000000000,23.14,Journée représentative.
6,2017-08-17,9.32,24.76,17.0400000000000000,15.44,Variations mineures.
6,2017-08-18,8.54,30.66,19.6000000000000000,22.12,Journée représentative.
6,2017-08-19,8.85,32.70,20.7750000000000000,23.85,Variations mineures.
6,2017-08-20,8.24,23.97,16.1050000000000000,15.73,Variations mineures.
6,2017-08-21,5.12,32.88,19.0000000000000000,27.76,Journée représentative.
6,2017-08-22,6.13,26.45,16.2900000000000000,20.32,Variations mineures.
6,2017-08-23,5.69,24.33,15.0100000000000000,18.64,Journée représentative.
6,2017-08-24,12.43,20.14,16.2850000000000000,7.71,Variations mineures.
6,2017-08-25,9.77,32.88,21.3250000000000000,23.11,Journée représentative.
6,2017-08-26,12.59,34.21,23.4000000000000000,21.62,Variations mineures.
6,2017-08-27,5.17,34.72,19.9450000000000000,29.55,Conditions stables.
6,2017-08-28,11.03,33.68,22.3550000000000000,22.65,Variations mineures.
6,2017-08-29,13.27,26.66,19.9650000000000000,13.39,Variations mineures.
6,2017-08-30,13.61,31.16,22.3850000000000000,17.55,Variations mineures.
6,2017-08-31,13.62,31.35,22.4850000000000000,17.73,Variations mineures.
6,2017-09-01,6.35,23.19,14.7700000000000000,16.84,Variations mineures.
6,2017-09-02,9.39,28.19,18.7900000000000000,18.80,Variations mineures.
6,2017-09-03,12.55,27.43,19.9900000000000000,14.88,Variations mineures.
6,2017-09-04,5.35,33.43,19.3900000000000000,28.08,Journée représentative.
6,2017-09-05,13.68,30.44,22.0600000000000000,16.76,Journée représentative.
6,2017-09-06,5.76,34.76,20.2600000000000000,29.00,Journée représentative.
6,2017-09-07,7.44,24.93,16.1850000000000000,17.49,Variations mineures.
6,2017-09-08,10.25,32.35,21.3000000000000000,22.10,Journée représentative.
6,2017-09-09,7.83,26.27,17.0500000000000000,18.44,Variations mineures.
6,2017-09-10,10.37,23.54,16.9550000000000000,13.17,Conditions stables.
6,2017-09-11,13.25,32.91,23.0800000000000000,19.66,Journée représentative.
6,2017-09-12,5.45,23.52,14.4850000000000000,18.07,Variations mineures.
6,2017-09-13,10.21,25.12,17.6650000000000000,14.91,Conditions stables.
6,2017-09-14,9.40,28.39,18.8950000000000000,18.99,Variations mineures.
6,2017-09-15,10.20,30.86,20.5300000000000000,20.66,Variations mineures.
6,2017-09-16,12.43,21.73,17.0800000000000000,9.30,Variations mineures.
6,2017-09-17,5.31,31.78,18.5450000000000000,26.47,Journée représentative.
6,2017-09-18,12.90,33.07,22.9850000000000000,20.17,Variations mineures.
6,2017-09-19,13.94,28.83,21.3850000000000000,14.89,Variations mineures.
6,2017-09-20,14.92,23.25,19.0850000000000000,8.33,Variations mineures.
6,2017-09-21,9.60,25.35,17.4750000000000000,15.75,Conditions stables.
6,2017-09-22,12.67,28.32,20.4950000000000000,15.65,Conditions stables.
6,2017-09-23,5.65,20.24,12.9450000000000000,14.59,Variations mineures.
6,2017-09-24,11.20,33.23,22.2150000000000000,22.03,Journée représentative.
6,2017-09-25,8.14,27.09,17.6150000000000000,18.95,Journée représentative.
6,2017-09-26,7.18,26.93,17.0550000000000000,19.75,Variations mineures.
6,2017-09-27,6.82,30.03,18.4250000000000000,23.21,Variations mineures.
6,2017-09-28,10.61,34.98,22.7950000000000000,24.37,Conditions stables.
6,2017-09-29,13.92,22.45,18.1850000000000000,8.53,Conditions stables.
6,2017-09-30,14.29,21.99,18.1400000000000000,7.70,Conditions stables.
6,2017-10-01,10.05,23.35,16.7000000000000000,13.30,Journée représentative.
6,2017-10-02,7.98,31.49,19.7350000000000000,23.51,Conditions stables.
6,2017-10-03,13.36,25.41,19.3850000000000000,12.05,Variations mineures.
6,2017-10-04,14.57,29.41,21.9900000000000000,14.84,Conditions stables.
6,2017-10-05,8.14,21.46,14.8000000000000000,13.32,Conditions stables.
6,2017-10-06,6.31,28.54,17.4250000000000000,22.23,Conditions stables.
6,2017-10-07,10.25,25.47,17.8600000000000000,15.22,Variations mineures.
6,2017-10-08,8.31,20.31,14.3100000000000000,12.00,Journée représentative.
6,2017-10-09,6.60,28.76,17.6800000000000000,22.16,Conditions stables.
6,2017-10-10,8.65,26.64,17.6450000000000000,17.99,Conditions stables.
6,2017-10-11,13.24,30.29,21.7650000000000000,17.05,Journée représentative.
6,2017-10-12,11.86,34.23,23.0450000000000000,22.37,Variations mineures.
6,2017-10-13,11.21,28.81,20.0100000000000000,17.60,Conditions stables.
6,2017-10-14,12.14,22.45,17.2950000000000000,10.31,Variations mineures.
6,2017-10-15,8.72,23.33,16.0250000000000000,14.61,Variations mineures.
6,2017-10-16,14.39,28.73,21.5600000000000000,14.34,Variations mineures.
6,2017-10-17,6.05,31.59,18.8200000000000000,25.54,Variations mineures.
6,2017-10-18,6.63,20.22,13.4250000000000000,13.59,Variations mineures.
6,2017-10-19,13.40,23.36,18.3800000000000000,9.96,Journée représentative.
6,2017-10-20,10.71,22.04,16.3750000000000000,11.33,Conditions stables.
6,2017-10-21,12.76,21.63,17.1950000000000000,8.87,Variations mineures.
6,2017-10-22,13.45,23.35,18.4000000000000000,9.90,Journée représentative.
6,2017-10-23,13.84,21.38,17.6100000000000000,7.54,Variations mineures.
6,2017-10-24,9.86,23.35,16.6050000000000000,13.49,Variations mineures.
6,2017-10-25,8.05,23.66,15.8550000000000000,15.61,Variations mineures.
6,2017-10-26,10.67,20.84,15.7550000000000000,10.17,Journée représentative.
6,2017-10-27,11.43,21.04,16.2350000000000000,9.61,Variations mineures.
6,2017-10-28,14.28,26.46,20.3700000000000000,12.18,Journée représentative.
6,2017-10-29,14.59,21.74,18.1650000000000000,7.15,Conditions stables.
