id_interne_plant,date,note
1802,2017-07-15,Condition normale pour la saison.
1802,2017-08-15,Légère variabilité observée.
1802,2017-09-15,Condition normale pour la saison.
1802,2017-10-15,Légère variabilité observée.
2048,2017-05-15,Condition normale pour la saison.
2048,2017-06-15,Condition normale pour la saison.
2048,2017-07-15,Légère variabilité observée.
2048,2017-08-15,Rien à signaler.
2048,2017-09-15,Rien à signaler.
2048,2017-10-15,Condition normale pour la saison.
2437,2017-05-15,Rien à signaler.
2437,2017-06-15,Légère variabilité observée.
2437,2017-07-15,Rien à signaler.
2437,2017-08-15,Légère variabilité observée.
2437,2017-09-15,Condition normale pour la saison.
2437,2017-10-15,Condition normale pour la saison.
2342,2017-05-15,Condition normale pour la saison.
2342,2017-06-15,Condition normale pour la saison.
2342,2017-07-15,Condition normale pour la saison.
2342,2017-08-15,Rien à signaler.
2342,2017-09-15,Rien à signaler.
2342,2017-10-15,Condition normale pour la saison.
1982,2017-05-15,Légère variabilité observée.
1982,2017-06-15,Condition normale pour la saison.
1982,2017-07-15,Légère variabilité observée.
1982,2017-08-15,Condition normale pour la saison.
1982,2017-09-15,Rien à signaler.
1982,2017-10-15,Rien à signaler.
2021,2017-05-15,Légère variabilité observée.
2021,2017-06-15,Légère variabilité observée.
2021,2017-07-15,Condition normale pour la saison.
2021,2017-08-15,Rien à signaler.
2021,2017-09-15,Condition normale pour la saison.
2021,2017-10-15,Légère variabilité observée.
1822,2017-05-15,Condition normale pour la saison.
1822,2017-06-15,Rien à signaler.
1822,2017-07-15,Condition normale pour la saison.
1822,2017-08-15,Condition normale pour la saison.
1822,2017-09-15,Légère variabilité observée.
1822,2017-10-15,Condition normale pour la saison.
2318,2017-05-15,Légère variabilité observée.
2318,2017-06-15,Légère variabilité observée.
2318,2017-07-15,Condition normale pour la saison.
2318,2017-08-15,Rien à signaler.
2318,2017-09-15,Condition normale pour la saison.
2318,2017-10-15,Rien à signaler.
1884,2017-05-15,Condition normale pour la saison.
1884,2017-06-15,Condition normale pour la saison.
1884,2017-07-15,Condition normale pour la saison.
1884,2017-08-15,Condition normale pour la saison.
1884,2017-09-15,Condition normale pour la saison.
1884,2017-10-15,Condition normale pour la saison.
2293,2017-05-15,Légère variabilité observée.
2293,2017-06-15,Légère variabilité observée.
2293,2017-07-15,Condition normale pour la saison.
2293,2017-08-15,Légère variabilité observée.
2293,2017-09-15,Condition normale pour la saison.
2293,2017-10-15,Rien à signaler.
2322,2017-05-15,Rien à signaler.
2322,2017-06-15,Légère variabilité observée.
2322,2017-07-15,Légère variabilité observée.
2322,2017-08-15,Condition normale pour la saison.
2322,2017-09-15,Condition normale pour la saison.
2322,2017-10-15,Rien à signaler.
2001,2017-05-15,Rien à signaler.
2001,2017-06-15,Rien à signaler.
2001,2017-07-15,Condition normale pour la saison.
2001,2017-08-15,Légère variabilité observée.
2001,2017-09-15,Légère variabilité observée.
2001,2017-10-15,Légère variabilité observée.
1969,2017-05-15,Condition normale pour la saison.
1969,2017-06-15,Condition normale pour la saison.
1969,2017-07-15,Condition normale pour la saison.
1969,2017-08-15,Condition normale pour la saison.
1969,2017-09-15,Condition normale pour la saison.
1969,2017-10-15,Légère variabilité observée.
2503,2017-05-15,Légère variabilité observée.
2503,2017-06-15,Rien à signaler.
2503,2017-07-15,Condition normale pour la saison.
2503,2017-08-15,Condition normale pour la saison.
2503,2017-09-15,Rien à signaler.
2503,2017-10-15,Légère variabilité observée.
1851,2017-05-15,Rien à signaler.
1851,2017-06-15,Légère variabilité observée.
1851,2017-07-15,Condition normale pour la saison.
1851,2017-08-15,Condition normale pour la saison.
1851,2017-09-15,Condition normale pour la saison.
1851,2017-10-15,Rien à signaler.
2141,2017-05-15,Légère variabilité observée.
2141,2017-06-15,Rien à signaler.
2141,2017-07-15,Condition normale pour la saison.
2141,2017-08-15,Légère variabilité observée.
2141,2017-09-15,Rien à signaler.
2141,2017-10-15,Condition normale pour la saison.
1914,2017-05-15,Condition normale pour la saison.
1914,2017-06-15,Condition normale pour la saison.
1914,2017-07-15,Condition normale pour la saison.
1914,2017-08-15,Légère variabilité observée.
1914,2017-09-15,Légère variabilité observée.
1914,2017-10-15,Légère variabilité observée.
2195,2017-05-15,Rien à signaler.
2195,2017-06-15,Condition normale pour la saison.
2195,2017-07-15,Condition normale pour la saison.
2195,2017-08-15,Rien à signaler.
2195,2017-09-15,Condition normale pour la saison.
2195,2017-10-15,Condition normale pour la saison.
2429,2017-05-15,Condition normale pour la saison.
2429,2017-06-15,Légère variabilité observée.
2429,2017-07-15,Légère variabilité observée.
2429,2017-08-15,Condition normale pour la saison.
2429,2017-09-15,Condition normale pour la saison.
2429,2017-10-15,Condition normale pour la saison.
2343,2017-05-15,Rien à signaler.
2343,2017-06-15,Condition normale pour la saison.
2343,2017-07-15,Condition normale pour la saison.
2343,2017-08-15,Condition normale pour la saison.
2343,2017-09-15,Condition normale pour la saison.
2343,2017-10-15,Légère variabilité observée.
2122,2017-05-15,Légère variabilité observée.
2122,2017-06-15,Condition normale pour la saison.
2122,2017-07-15,Légère variabilité observée.
2122,2017-08-15,Légère variabilité observée.
2122,2017-09-15,Légère variabilité observée.
2122,2017-10-15,Rien à signaler.
2564,2017-05-15,Condition normale pour la saison.
2564,2017-06-15,Condition normale pour la saison.
2564,2017-07-15,Légère variabilité observée.
2564,2017-08-15,Condition normale pour la saison.
2564,2017-09-15,Rien à signaler.
2564,2017-10-15,Légère variabilité observée.
2102,2017-05-15,Condition normale pour la saison.
2102,2017-06-15,Condition normale pour la saison.
2102,2017-07-15,Condition normale pour la saison.
2102,2017-08-15,Légère variabilité observée.
2102,2017-09-15,Légère variabilité observée.
2102,2017-10-15,Condition normale pour la saison.
2430,2017-05-15,Légère variabilité observée.
2430,2017-06-15,Condition normale pour la saison.
2430,2017-07-15,Légère variabilité observée.
2430,2017-08-15,Condition normale pour la saison.
2430,2017-09-15,Condition normale pour la saison.
2430,2017-10-15,Légère variabilité observée.
2390,2017-05-15,Légère variabilité observée.
2390,2017-06-15,Légère variabilité observée.
2390,2017-07-15,Condition normale pour la saison.
2390,2017-08-15,Légère variabilité observée.
2390,2017-09-15,Condition normale pour la saison.
2390,2017-10-15,Rien à signaler.
1842,2017-05-15,Condition normale pour la saison.
1842,2017-06-15,Condition normale pour la saison.
1842,2017-07-15,Condition normale pour la saison.
1842,2017-08-15,Légère variabilité observée.
1842,2017-09-15,Condition normale pour la saison.
1842,2017-10-15,Condition normale pour la saison.
2352,2017-05-15,Rien à signaler.
2352,2017-06-15,Condition normale pour la saison.
2352,2017-07-15,Rien à signaler.
2352,2017-08-15,Condition normale pour la saison.
2352,2017-09-15,Condition normale pour la saison.
2352,2017-10-15,Légère variabilité observée.
2144,2017-05-15,Condition normale pour la saison.
2144,2017-06-15,Condition normale pour la saison.
2144,2017-07-15,Condition normale pour la saison.
2144,2017-08-15,Condition normale pour la saison.
2144,2017-09-15,Condition normale pour la saison.
2144,2017-10-15,Rien à signaler.
2567,2017-05-15,Condition normale pour la saison.
2567,2017-06-15,Condition normale pour la saison.
2567,2017-07-15,Rien à signaler.
2567,2017-08-15,Condition normale pour la saison.
2567,2017-09-15,Légère variabilité observée.
2567,2017-10-15,Condition normale pour la saison.
1955,2017-05-15,Condition normale pour la saison.
1955,2017-06-15,Condition normale pour la saison.
1955,2017-07-15,Condition normale pour la saison.
1955,2017-08-15,Condition normale pour la saison.
1955,2017-09-15,Condition normale pour la saison.
1955,2017-10-15,Condition normale pour la saison.
2030,2017-05-15,Rien à signaler.
2030,2017-06-15,Condition normale pour la saison.
2030,2017-07-15,Condition normale pour la saison.
2030,2017-08-15,Condition normale pour la saison.
2030,2017-09-15,Légère variabilité observée.
2030,2017-10-15,Condition normale pour la saison.
2055,2017-05-15,Condition normale pour la saison.
2055,2017-06-15,Légère variabilité observée.
2055,2017-07-15,Légère variabilité observée.
2055,2017-08-15,Rien à signaler.
2055,2017-09-15,Condition normale pour la saison.
2055,2017-10-15,Condition normale pour la saison.
2427,2017-05-15,Rien à signaler.
2427,2017-06-15,Condition normale pour la saison.
2427,2017-07-15,Condition normale pour la saison.
2427,2017-08-15,Rien à signaler.
2427,2017-09-15,Rien à signaler.
2427,2017-10-15,Condition normale pour la saison.
2101,2017-05-15,Légère variabilité observée.
2101,2017-06-15,Condition normale pour la saison.
2101,2017-07-15,Légère variabilité observée.
2101,2017-08-15,Condition normale pour la saison.
2101,2017-09-15,Rien à signaler.
2101,2017-10-15,Condition normale pour la saison.
2145,2017-05-15,Condition normale pour la saison.
2145,2017-06-15,Rien à signaler.
2145,2017-07-15,Rien à signaler.
2145,2017-08-15,Légère variabilité observée.
2145,2017-09-15,Rien à signaler.
2145,2017-10-15,Condition normale pour la saison.
2013,2017-05-15,Condition normale pour la saison.
2013,2017-06-15,Condition normale pour la saison.
2013,2017-07-15,Légère variabilité observée.
2013,2017-08-15,Légère variabilité observée.
2013,2017-09-15,Condition normale pour la saison.
2013,2017-10-15,Condition normale pour la saison.
2389,2017-05-15,Rien à signaler.
2389,2017-06-15,Condition normale pour la saison.
2389,2017-07-15,Rien à signaler.
2389,2017-08-15,Rien à signaler.
2389,2017-09-15,Condition normale pour la saison.
2389,2017-10-15,Condition normale pour la saison.
2351,2017-05-15,Légère variabilité observée.
2351,2017-06-15,Rien à signaler.
2351,2017-07-15,Condition normale pour la saison.
2351,2017-08-15,Condition normale pour la saison.
2351,2017-09-15,Rien à signaler.
2351,2017-10-15,Condition normale pour la saison.
2590,2017-05-15,Légère variabilité observée.
2590,2017-06-15,Légère variabilité observée.
2590,2017-07-15,Légère variabilité observée.
2590,2017-08-15,Légère variabilité observée.
2590,2017-09-15,Légère variabilité observée.
2590,2017-10-15,Légère variabilité observée.
2159,2017-05-15,Condition normale pour la saison.
2159,2017-06-15,Condition normale pour la saison.
2159,2017-07-15,Rien à signaler.
2159,2017-08-15,Condition normale pour la saison.
2159,2017-09-15,Rien à signaler.
2159,2017-10-15,Rien à signaler.
2489,2017-05-15,Condition normale pour la saison.
2489,2017-06-15,Rien à signaler.
2489,2017-07-15,Rien à signaler.
2489,2017-08-15,Légère variabilité observée.
2489,2017-09-15,Légère variabilité observée.
2489,2017-10-15,Condition normale pour la saison.
2071,2017-05-15,Légère variabilité observée.
2071,2017-06-15,Condition normale pour la saison.
2071,2017-07-15,Rien à signaler.
2071,2017-08-15,Légère variabilité observée.
2071,2017-09-15,Condition normale pour la saison.
2071,2017-10-15,Condition normale pour la saison.
2275,2017-05-15,Condition normale pour la saison.
2275,2017-06-15,Condition normale pour la saison.
2275,2017-07-15,Légère variabilité observée.
2275,2017-08-15,Condition normale pour la saison.
2275,2017-09-15,Condition normale pour la saison.
2275,2017-10-15,Condition normale pour la saison.
2445,2017-05-15,Rien à signaler.
2445,2017-06-15,Rien à signaler.
2445,2017-07-15,Légère variabilité observée.
2445,2017-08-15,Condition normale pour la saison.
2445,2017-09-15,Condition normale pour la saison.
2445,2017-10-15,Légère variabilité observée.
2100,2017-05-15,Rien à signaler.
2100,2017-06-15,Rien à signaler.
2100,2017-07-15,Condition normale pour la saison.
2100,2017-08-15,Condition normale pour la saison.
2100,2017-09-15,Rien à signaler.
2100,2017-10-15,Légère variabilité observée.
2205,2017-05-15,Condition normale pour la saison.
2205,2017-06-15,Condition normale pour la saison.
2205,2017-07-15,Condition normale pour la saison.
2205,2017-08-15,Rien à signaler.
2205,2017-09-15,Condition normale pour la saison.
2205,2017-10-15,Condition normale pour la saison.
2086,2017-05-15,Condition normale pour la saison.
2086,2017-06-15,Rien à signaler.
2086,2017-07-15,Légère variabilité observée.
2086,2017-08-15,Condition normale pour la saison.
2086,2017-09-15,Condition normale pour la saison.
2086,2017-10-15,Condition normale pour la saison.
2335,2017-05-15,Condition normale pour la saison.
2335,2017-06-15,Rien à signaler.
2335,2017-07-15,Légère variabilité observée.
2335,2017-08-15,Condition normale pour la saison.
2335,2017-09-15,Rien à signaler.
2335,2017-10-15,Condition normale pour la saison.
2434,2017-05-15,Condition normale pour la saison.
2434,2017-06-15,Condition normale pour la saison.
2434,2017-07-15,Condition normale pour la saison.
2434,2017-08-15,Rien à signaler.
2434,2017-09-15,Condition normale pour la saison.
2434,2017-10-15,Condition normale pour la saison.
2480,2017-05-15,Condition normale pour la saison.
2480,2017-06-15,Condition normale pour la saison.
2480,2017-07-15,Condition normale pour la saison.
2480,2017-08-15,Rien à signaler.
2480,2017-09-15,Rien à signaler.
2480,2017-10-15,Rien à signaler.
2307,2017-05-15,Rien à signaler.
2307,2017-06-15,Condition normale pour la saison.
2307,2017-07-15,Condition normale pour la saison.
2307,2017-08-15,Condition normale pour la saison.
2307,2017-09-15,Condition normale pour la saison.
2307,2017-10-15,Rien à signaler.
2106,2017-05-15,Condition normale pour la saison.
2106,2017-06-15,Rien à signaler.
2106,2017-07-15,Rien à signaler.
2106,2017-08-15,Légère variabilité observée.
2106,2017-09-15,Rien à signaler.
2106,2017-10-15,Condition normale pour la saison.
1831,2017-05-15,Rien à signaler.
1831,2017-06-15,Condition normale pour la saison.
1831,2017-07-15,Légère variabilité observée.
1831,2017-08-15,Rien à signaler.
1831,2017-09-15,Légère variabilité observée.
1831,2017-10-15,Légère variabilité observée.
2090,2017-05-15,Condition normale pour la saison.
2090,2017-06-15,Rien à signaler.
2090,2017-07-15,Rien à signaler.
2090,2017-08-15,Condition normale pour la saison.
2090,2017-09-15,Condition normale pour la saison.
2090,2017-10-15,Condition normale pour la saison.
2497,2017-05-15,Légère variabilité observée.
2497,2017-06-15,Rien à signaler.
2497,2017-07-15,Rien à signaler.
2497,2017-08-15,Condition normale pour la saison.
2497,2017-09-15,Condition normale pour la saison.
2497,2017-10-15,Rien à signaler.
2415,2017-05-15,Légère variabilité observée.
2415,2017-06-15,Rien à signaler.
2415,2017-07-15,Condition normale pour la saison.
2415,2017-08-15,Condition normale pour la saison.
2415,2017-09-15,Légère variabilité observée.
2415,2017-10-15,Légère variabilité observée.
2475,2017-05-15,Rien à signaler.
2475,2017-06-15,Condition normale pour la saison.
2475,2017-07-15,Condition normale pour la saison.
2475,2017-08-15,Rien à signaler.
2475,2017-09-15,Rien à signaler.
2475,2017-10-15,Condition normale pour la saison.
2368,2017-05-15,Rien à signaler.
2368,2017-06-15,Légère variabilité observée.
2368,2017-07-15,Condition normale pour la saison.
2368,2017-08-15,Rien à signaler.
2368,2017-09-15,Condition normale pour la saison.
2368,2017-10-15,Condition normale pour la saison.
2240,2017-05-15,Condition normale pour la saison.
2240,2017-06-15,Rien à signaler.
2240,2017-07-15,Légère variabilité observée.
2240,2017-08-15,Légère variabilité observée.
2240,2017-09-15,Condition normale pour la saison.
2240,2017-10-15,Légère variabilité observée.
2228,2017-05-15,Condition normale pour la saison.
2228,2017-06-15,Rien à signaler.
2228,2017-07-15,Condition normale pour la saison.
2228,2017-08-15,Rien à signaler.
2228,2017-09-15,Rien à signaler.
2228,2017-10-15,Rien à signaler.
1804,2017-05-15,Rien à signaler.
1804,2017-06-15,Condition normale pour la saison.
1804,2017-07-15,Rien à signaler.
1804,2017-08-15,Légère variabilité observée.
1804,2017-09-15,Condition normale pour la saison.
1804,2017-10-15,Condition normale pour la saison.
2199,2017-05-15,Condition normale pour la saison.
2199,2017-06-15,Condition normale pour la saison.
2199,2017-07-15,Condition normale pour la saison.
2199,2017-08-15,Légère variabilité observée.
2199,2017-09-15,Condition normale pour la saison.
2199,2017-10-15,Légère variabilité observée.
2518,2017-05-15,Condition normale pour la saison.
2518,2017-06-15,Légère variabilité observée.
2518,2017-07-15,Condition normale pour la saison.
2518,2017-08-15,Légère variabilité observée.
2518,2017-09-15,Condition normale pour la saison.
2518,2017-10-15,Rien à signaler.
2269,2017-05-15,Rien à signaler.
2269,2017-06-15,Condition normale pour la saison.
2269,2017-07-15,Rien à signaler.
2269,2017-08-15,Rien à signaler.
2269,2017-09-15,Condition normale pour la saison.
2269,2017-10-15,Rien à signaler.
2084,2017-05-15,Légère variabilité observée.
2084,2017-06-15,Condition normale pour la saison.
2084,2017-07-15,Condition normale pour la saison.
2084,2017-08-15,Rien à signaler.
2084,2017-09-15,Condition normale pour la saison.
2084,2017-10-15,Condition normale pour la saison.
2375,2017-05-15,Condition normale pour la saison.
2375,2017-06-15,Rien à signaler.
2375,2017-07-15,Légère variabilité observée.
2375,2017-08-15,Condition normale pour la saison.
2375,2017-09-15,Condition normale pour la saison.
2375,2017-10-15,Condition normale pour la saison.
1918,2017-05-15,Condition normale pour la saison.
1918,2017-06-15,Condition normale pour la saison.
1918,2017-07-15,Condition normale pour la saison.
1918,2017-08-15,Légère variabilité observée.
1918,2017-09-15,Rien à signaler.
1918,2017-10-15,Condition normale pour la saison.
2452,2017-05-15,Légère variabilité observée.
2452,2017-06-15,Condition normale pour la saison.
2452,2017-07-15,Condition normale pour la saison.
2452,2017-08-15,Légère variabilité observée.
2452,2017-09-15,Condition normale pour la saison.
2452,2017-10-15,Condition normale pour la saison.
2029,2017-05-15,Condition normale pour la saison.
2029,2017-06-15,Condition normale pour la saison.
2029,2017-07-15,Légère variabilité observée.
2029,2017-08-15,Légère variabilité observée.
2029,2017-09-15,Condition normale pour la saison.
2029,2017-10-15,Condition normale pour la saison.
2420,2017-05-15,Condition normale pour la saison.
2420,2017-06-15,Condition normale pour la saison.
2420,2017-07-15,Légère variabilité observée.
2420,2017-08-15,Légère variabilité observée.
2420,2017-09-15,Rien à signaler.
2420,2017-10-15,Rien à signaler.
2526,2017-05-15,Rien à signaler.
2526,2017-06-15,Condition normale pour la saison.
2526,2017-07-15,Condition normale pour la saison.
2526,2017-08-15,Condition normale pour la saison.
2526,2017-09-15,Rien à signaler.
2526,2017-10-15,Rien à signaler.
2217,2017-05-15,Rien à signaler.
2217,2017-06-15,Légère variabilité observée.
2217,2017-07-15,Rien à signaler.
2217,2017-08-15,Condition normale pour la saison.
2217,2017-09-15,Rien à signaler.
2217,2017-10-15,Condition normale pour la saison.
2163,2017-05-15,Rien à signaler.
2163,2017-06-15,Condition normale pour la saison.
2163,2017-07-15,Légère variabilité observée.
2163,2017-08-15,Condition normale pour la saison.
2163,2017-09-15,Rien à signaler.
2163,2017-10-15,Condition normale pour la saison.
1846,2017-05-15,Légère variabilité observée.
1846,2017-06-15,Condition normale pour la saison.
1846,2017-07-15,Rien à signaler.
1846,2017-08-15,Légère variabilité observée.
1846,2017-09-15,Rien à signaler.
1846,2017-10-15,Rien à signaler.
2208,2017-05-15,Légère variabilité observée.
2208,2017-06-15,Condition normale pour la saison.
2208,2017-07-15,Rien à signaler.
2208,2017-08-15,Rien à signaler.
2208,2017-09-15,Légère variabilité observée.
2208,2017-10-15,Légère variabilité observée.
2104,2017-05-15,Légère variabilité observée.
2104,2017-06-15,Légère variabilité observée.
2104,2017-07-15,Condition normale pour la saison.
2104,2017-08-15,Condition normale pour la saison.
2104,2017-09-15,Condition normale pour la saison.
2104,2017-10-15,Rien à signaler.
2554,2017-05-15,Légère variabilité observée.
2554,2017-06-15,Légère variabilité observée.
2554,2017-07-15,Condition normale pour la saison.
2554,2017-08-15,Rien à signaler.
2554,2017-09-15,Légère variabilité observée.
2554,2017-10-15,Condition normale pour la saison.
2455,2017-05-15,Légère variabilité observée.
2455,2017-06-15,Légère variabilité observée.
2455,2017-07-15,Rien à signaler.
2455,2017-08-15,Légère variabilité observée.
2455,2017-09-15,Condition normale pour la saison.
2455,2017-10-15,Condition normale pour la saison.
2162,2017-05-15,Condition normale pour la saison.
2162,2017-06-15,Légère variabilité observée.
2162,2017-07-15,Légère variabilité observée.
2162,2017-08-15,Rien à signaler.
2162,2017-09-15,Condition normale pour la saison.
2162,2017-10-15,Condition normale pour la saison.
2197,2017-05-15,Rien à signaler.
2197,2017-06-15,Condition normale pour la saison.
2197,2017-07-15,Condition normale pour la saison.
2197,2017-08-15,Condition normale pour la saison.
2197,2017-09-15,Condition normale pour la saison.
2197,2017-10-15,Légère variabilité observée.
2285,2017-05-15,Légère variabilité observée.
2285,2017-06-15,Légère variabilité observée.
2285,2017-07-15,Légère variabilité observée.
2285,2017-08-15,Condition normale pour la saison.
2285,2017-09-15,Condition normale pour la saison.
2285,2017-10-15,Légère variabilité observée.
2327,2017-05-15,Condition normale pour la saison.
2327,2017-06-15,Rien à signaler.
2327,2017-07-15,Condition normale pour la saison.
2327,2017-08-15,Rien à signaler.
2327,2017-09-15,Condition normale pour la saison.
2327,2017-10-15,Condition normale pour la saison.
1874,2017-05-15,Condition normale pour la saison.
1874,2017-06-15,Condition normale pour la saison.
1874,2017-07-15,Condition normale pour la saison.
1874,2017-08-15,Rien à signaler.
1874,2017-09-15,Légère variabilité observée.
1874,2017-10-15,Condition normale pour la saison.
2224,2017-05-15,Rien à signaler.
2224,2017-06-15,Condition normale pour la saison.
2224,2017-07-15,Rien à signaler.
2224,2017-08-15,Rien à signaler.
2224,2017-09-15,Condition normale pour la saison.
2224,2017-10-15,Condition normale pour la saison.
1923,2017-05-15,Condition normale pour la saison.
1923,2017-06-15,Condition normale pour la saison.
1923,2017-07-15,Légère variabilité observée.
1923,2017-08-15,Rien à signaler.
1923,2017-09-15,Condition normale pour la saison.
1923,2017-10-15,Rien à signaler.
2462,2017-05-15,Condition normale pour la saison.
2462,2017-06-15,Légère variabilité observée.
2462,2017-07-15,Légère variabilité observée.
2462,2017-08-15,Rien à signaler.
2462,2017-09-15,Condition normale pour la saison.
2462,2017-10-15,Condition normale pour la saison.
2236,2017-05-15,Rien à signaler.
2236,2017-06-15,Condition normale pour la saison.
2236,2017-07-15,Condition normale pour la saison.
2236,2017-08-15,Rien à signaler.
2236,2017-09-15,Condition normale pour la saison.
2236,2017-10-15,Rien à signaler.
2027,2017-05-15,Légère variabilité observée.
2027,2017-06-15,Légère variabilité observée.
2027,2017-07-15,Condition normale pour la saison.
2027,2017-08-15,Légère variabilité observée.
2027,2017-09-15,Rien à signaler.
2027,2017-10-15,Légère variabilité observée.
2088,2017-05-15,Rien à signaler.
2088,2017-06-15,Légère variabilité observée.
2088,2017-07-15,Condition normale pour la saison.
2088,2017-08-15,Condition normale pour la saison.
2088,2017-09-15,Rien à signaler.
2088,2017-10-15,Condition normale pour la saison.
1799,2017-05-15,Rien à signaler.
1799,2017-06-15,Condition normale pour la saison.
1799,2017-07-15,Condition normale pour la saison.
1799,2017-08-15,Légère variabilité observée.
1799,2017-09-15,Condition normale pour la saison.
1799,2017-10-15,Condition normale pour la saison.
1965,2017-05-15,Rien à signaler.
1965,2017-06-15,Condition normale pour la saison.
1965,2017-07-15,Condition normale pour la saison.
1965,2017-08-15,Condition normale pour la saison.
1965,2017-09-15,Condition normale pour la saison.
1965,2017-10-15,Rien à signaler.
2038,2017-05-15,Condition normale pour la saison.
2038,2017-06-15,Légère variabilité observée.
2038,2017-07-15,Rien à signaler.
2038,2017-08-15,Rien à signaler.
2038,2017-09-15,Condition normale pour la saison.
2038,2017-10-15,Condition normale pour la saison.
1959,2017-05-15,Condition normale pour la saison.
1959,2017-06-15,Rien à signaler.
1959,2017-07-15,Rien à signaler.
1959,2017-08-15,Légère variabilité observée.
1959,2017-09-15,Condition normale pour la saison.
1959,2017-10-15,Condition normale pour la saison.
1813,2017-05-15,Légère variabilité observée.
1813,2017-06-15,Rien à signaler.
1813,2017-07-15,Condition normale pour la saison.
1813,2017-08-15,Légère variabilité observée.
1813,2017-09-15,Condition normale pour la saison.
1813,2017-10-15,Légère variabilité observée.
2412,2017-05-15,Légère variabilité observée.
2412,2017-06-15,Légère variabilité observée.
2412,2017-07-15,Légère variabilité observée.
2412,2017-08-15,Rien à signaler.
2412,2017-09-15,Condition normale pour la saison.
2412,2017-10-15,Condition normale pour la saison.
2227,2017-05-15,Condition normale pour la saison.
2227,2017-06-15,Condition normale pour la saison.
2227,2017-07-15,Condition normale pour la saison.
2227,2017-08-15,Condition normale pour la saison.
2227,2017-09-15,Condition normale pour la saison.
